1.152000000000000000e+03,9.850000000000000000e+02
1.153000000000000000e+03,9.840000000000000000e+02
1.154000000000000000e+03,9.740000000000000000e+02
1.155000000000000000e+03,9.430000000000000000e+02
1.156000000000000000e+03,9.460000000000000000e+02
1.157000000000000000e+03,9.690000000000000000e+02
1.158000000000000000e+03,9.740000000000000000e+02
1.159000000000000000e+03,9.660000000000000000e+02
1.160000000000000000e+03,9.860000000000000000e+02
1.161000000000000000e+03,9.900000000000000000e+02
1.162000000000000000e+03,9.840000000000000000e+02
1.163000000000000000e+03,9.800000000000000000e+02
1.164000000000000000e+03,9.730000000000000000e+02
1.165000000000000000e+03,1.018000000000000000e+03
1.166000000000000000e+03,9.910000000000000000e+02
1.167000000000000000e+03,9.790000000000000000e+02
1.168000000000000000e+03,9.890000000000000000e+02
1.169000000000000000e+03,1.004000000000000000e+03
1.170000000000000000e+03,1.012000000000000000e+03
1.171000000000000000e+03,1.027000000000000000e+03
1.172000000000000000e+03,1.035000000000000000e+03
1.173000000000000000e+03,1.013000000000000000e+03
1.174000000000000000e+03,1.005000000000000000e+03
1.175000000000000000e+03,1.004000000000000000e+03
1.176000000000000000e+03,1.004000000000000000e+03
1.177000000000000000e+03,1.022000000000000000e+03
1.178000000000000000e+03,1.036000000000000000e+03
1.179000000000000000e+03,1.046000000000000000e+03
1.180000000000000000e+03,1.087000000000000000e+03
1.181000000000000000e+03,1.106000000000000000e+03
1.182000000000000000e+03,1.119000000000000000e+03
1.703000000000000000e+03,1.035000000000000000e+03
1.704000000000000000e+03,1.019000000000000000e+03
1.705000000000000000e+03,1.022000000000000000e+03
1.706000000000000000e+03,1.021000000000000000e+03
1.707000000000000000e+03,1.024000000000000000e+03
1.708000000000000000e+03,1.036000000000000000e+03
1.709000000000000000e+03,1.025000000000000000e+03
1.710000000000000000e+03,1.011000000000000000e+03
1.711000000000000000e+03,1.011000000000000000e+03
1.712000000000000000e+03,1.003000000000000000e+03
1.713000000000000000e+03,9.970000000000000000e+02
1.714000000000000000e+03,9.900000000000000000e+02
1.715000000000000000e+03,9.610000000000000000e+02
1.716000000000000000e+03,9.590000000000000000e+02
1.717000000000000000e+03,9.320000000000000000e+02
1.718000000000000000e+03,9.280000000000000000e+02
1.719000000000000000e+03,9.550000000000000000e+02
1.720000000000000000e+03,9.520000000000000000e+02
1.721000000000000000e+03,9.400000000000000000e+02
1.722000000000000000e+03,9.590000000000000000e+02
1.723000000000000000e+03,9.420000000000000000e+02
1.724000000000000000e+03,9.550000000000000000e+02
1.725000000000000000e+03,9.570000000000000000e+02
1.726000000000000000e+03,9.470000000000000000e+02
1.727000000000000000e+03,9.050000000000000000e+02
1.728000000000000000e+03,8.910000000000000000e+02
1.729000000000000000e+03,9.370000000000000000e+02
1.730000000000000000e+03,9.360000000000000000e+02
1.731000000000000000e+03,9.500000000000000000e+02
1.732000000000000000e+03,9.560000000000000000e+02
1.733000000000000000e+03,9.420000000000000000e+02
1.734000000000000000e+03,9.590000000000000000e+02
1.735000000000000000e+03,9.620000000000000000e+02
1.736000000000000000e+03,9.660000000000000000e+02
1.737000000000000000e+03,9.540000000000000000e+02
1.738000000000000000e+03,9.380000000000000000e+02
1.739000000000000000e+03,9.590000000000000000e+02
1.740000000000000000e+03,9.590000000000000000e+02
1.741000000000000000e+03,9.300000000000000000e+02
1.742000000000000000e+03,9.430000000000000000e+02
1.743000000000000000e+03,9.460000000000000000e+02
1.744000000000000000e+03,9.750000000000000000e+02
1.745000000000000000e+03,9.300000000000000000e+02
1.746000000000000000e+03,9.210000000000000000e+02
1.747000000000000000e+03,9.330000000000000000e+02
1.748000000000000000e+03,9.710000000000000000e+02
1.749000000000000000e+03,9.690000000000000000e+02
1.750000000000000000e+03,9.700000000000000000e+02
1.751000000000000000e+03,9.840000000000000000e+02
1.752000000000000000e+03,9.310000000000000000e+02
1.753000000000000000e+03,9.240000000000000000e+02
1.754000000000000000e+03,9.070000000000000000e+02
1.755000000000000000e+03,9.510000000000000000e+02
1.756000000000000000e+03,9.600000000000000000e+02
1.757000000000000000e+03,9.680000000000000000e+02
1.758000000000000000e+03,9.620000000000000000e+02
1.759000000000000000e+03,9.790000000000000000e+02
1.760000000000000000e+03,9.770000000000000000e+02
1.761000000000000000e+03,9.720000000000000000e+02
1.762000000000000000e+03,9.610000000000000000e+02
1.763000000000000000e+03,9.530000000000000000e+02
1.764000000000000000e+03,9.630000000000000000e+02
1.765000000000000000e+03,9.610000000000000000e+02
1.766000000000000000e+03,9.420000000000000000e+02
1.767000000000000000e+03,9.410000000000000000e+02
1.768000000000000000e+03,9.720000000000000000e+02
1.769000000000000000e+03,9.710000000000000000e+02
1.770000000000000000e+03,9.650000000000000000e+02
1.771000000000000000e+03,9.440000000000000000e+02
1.772000000000000000e+03,9.330000000000000000e+02
1.773000000000000000e+03,9.300000000000000000e+02
1.774000000000000000e+03,9.710000000000000000e+02
1.775000000000000000e+03,9.800000000000000000e+02
1.776000000000000000e+03,1.010000000000000000e+03
1.777000000000000000e+03,1.016000000000000000e+03
1.778000000000000000e+03,1.018000000000000000e+03
1.779000000000000000e+03,1.019000000000000000e+03
1.780000000000000000e+03,1.025000000000000000e+03
1.781000000000000000e+03,1.023000000000000000e+03
1.782000000000000000e+03,1.029000000000000000e+03
1.783000000000000000e+03,1.021000000000000000e+03
1.784000000000000000e+03,1.022000000000000000e+03
1.785000000000000000e+03,1.014000000000000000e+03
1.786000000000000000e+03,1.005000000000000000e+03
1.787000000000000000e+03,1.011000000000000000e+03
1.788000000000000000e+03,1.010000000000000000e+03
1.789000000000000000e+03,1.020000000000000000e+03
1.790000000000000000e+03,9.890000000000000000e+02
1.791000000000000000e+03,1.005000000000000000e+03
1.792000000000000000e+03,1.019000000000000000e+03
1.793000000000000000e+03,1.020000000000000000e+03
1.794000000000000000e+03,1.014000000000000000e+03
1.795000000000000000e+03,1.025000000000000000e+03
1.796000000000000000e+03,9.810000000000000000e+02
1.797000000000000000e+03,9.920000000000000000e+02
1.798000000000000000e+03,9.850000000000000000e+02
1.799000000000000000e+03,9.790000000000000000e+02
1.800000000000000000e+03,9.820000000000000000e+02
1.801000000000000000e+03,9.830000000000000000e+02
1.802000000000000000e+03,9.880000000000000000e+02
1.803000000000000000e+03,9.820000000000000000e+02
1.804000000000000000e+03,9.890000000000000000e+02
1.805000000000000000e+03,9.880000000000000000e+02
1.806000000000000000e+03,9.930000000000000000e+02
1.807000000000000000e+03,9.910000000000000000e+02
1.808000000000000000e+03,9.830000000000000000e+02
1.809000000000000000e+03,9.750000000000000000e+02
1.810000000000000000e+03,9.800000000000000000e+02
1.811000000000000000e+03,9.620000000000000000e+02
1.812000000000000000e+03,9.660000000000000000e+02
1.813000000000000000e+03,9.760000000000000000e+02
1.814000000000000000e+03,9.750000000000000000e+02
1.815000000000000000e+03,9.740000000000000000e+02
1.816000000000000000e+03,9.680000000000000000e+02
1.817000000000000000e+03,9.860000000000000000e+02
1.818000000000000000e+03,9.680000000000000000e+02
1.819000000000000000e+03,9.710000000000000000e+02
1.820000000000000000e+03,9.540000000000000000e+02
1.821000000000000000e+03,9.530000000000000000e+02
1.822000000000000000e+03,9.540000000000000000e+02
1.823000000000000000e+03,9.640000000000000000e+02
1.824000000000000000e+03,9.720000000000000000e+02
1.825000000000000000e+03,9.670000000000000000e+02
1.826000000000000000e+03,9.460000000000000000e+02
1.827000000000000000e+03,9.590000000000000000e+02
1.828000000000000000e+03,9.330000000000000000e+02
1.829000000000000000e+03,9.220000000000000000e+02
1.830000000000000000e+03,9.230000000000000000e+02
1.831000000000000000e+03,9.360000000000000000e+02
1.832000000000000000e+03,9.340000000000000000e+02
1.833000000000000000e+03,9.560000000000000000e+02
1.834000000000000000e+03,9.650000000000000000e+02
1.835000000000000000e+03,9.750000000000000000e+02
1.836000000000000000e+03,9.760000000000000000e+02
1.837000000000000000e+03,9.860000000000000000e+02
1.838000000000000000e+03,9.730000000000000000e+02
1.839000000000000000e+03,9.690000000000000000e+02
1.840000000000000000e+03,9.610000000000000000e+02
1.841000000000000000e+03,9.700000000000000000e+02
1.842000000000000000e+03,9.910000000000000000e+02
1.843000000000000000e+03,9.940000000000000000e+02
1.844000000000000000e+03,1.003000000000000000e+03
1.845000000000000000e+03,1.005000000000000000e+03
1.846000000000000000e+03,1.015000000000000000e+03
1.847000000000000000e+03,1.029000000000000000e+03
1.848000000000000000e+03,1.029000000000000000e+03
1.849000000000000000e+03,1.065000000000000000e+03
1.850000000000000000e+03,1.069000000000000000e+03
1.851000000000000000e+03,1.074000000000000000e+03
1.852000000000000000e+03,1.107000000000000000e+03
1.853000000000000000e+03,1.122000000000000000e+03
1.854000000000000000e+03,1.146000000000000000e+03
2.373000000000000000e+03,9.770000000000000000e+02
2.374000000000000000e+03,9.850000000000000000e+02
2.375000000000000000e+03,9.910000000000000000e+02
2.376000000000000000e+03,1.004000000000000000e+03
2.377000000000000000e+03,9.870000000000000000e+02
2.378000000000000000e+03,9.750000000000000000e+02
2.379000000000000000e+03,9.640000000000000000e+02
2.380000000000000000e+03,9.880000000000000000e+02
2.381000000000000000e+03,9.720000000000000000e+02
2.382000000000000000e+03,9.710000000000000000e+02
2.383000000000000000e+03,9.790000000000000000e+02
2.384000000000000000e+03,9.970000000000000000e+02
2.385000000000000000e+03,9.730000000000000000e+02
2.386000000000000000e+03,9.700000000000000000e+02
2.387000000000000000e+03,9.720000000000000000e+02
2.388000000000000000e+03,9.660000000000000000e+02
2.389000000000000000e+03,9.800000000000000000e+02
2.390000000000000000e+03,9.640000000000000000e+02
2.391000000000000000e+03,9.660000000000000000e+02
2.392000000000000000e+03,9.700000000000000000e+02
2.393000000000000000e+03,9.670000000000000000e+02
2.394000000000000000e+03,9.700000000000000000e+02
2.395000000000000000e+03,9.850000000000000000e+02
2.396000000000000000e+03,9.800000000000000000e+02
2.397000000000000000e+03,9.750000000000000000e+02
2.398000000000000000e+03,9.960000000000000000e+02
2.399000000000000000e+03,9.870000000000000000e+02
2.400000000000000000e+03,9.950000000000000000e+02
2.401000000000000000e+03,9.710000000000000000e+02
2.402000000000000000e+03,9.660000000000000000e+02
2.403000000000000000e+03,9.580000000000000000e+02
2.404000000000000000e+03,9.550000000000000000e+02
2.405000000000000000e+03,9.560000000000000000e+02
2.406000000000000000e+03,9.540000000000000000e+02
2.407000000000000000e+03,9.270000000000000000e+02
2.408000000000000000e+03,9.230000000000000000e+02
2.409000000000000000e+03,9.160000000000000000e+02
2.410000000000000000e+03,9.010000000000000000e+02
2.411000000000000000e+03,9.150000000000000000e+02
2.412000000000000000e+03,8.870000000000000000e+02
2.413000000000000000e+03,9.170000000000000000e+02
2.414000000000000000e+03,9.250000000000000000e+02
2.415000000000000000e+03,9.070000000000000000e+02
2.416000000000000000e+03,9.150000000000000000e+02
2.417000000000000000e+03,9.340000000000000000e+02
2.418000000000000000e+03,9.360000000000000000e+02
2.419000000000000000e+03,9.290000000000000000e+02
2.420000000000000000e+03,9.210000000000000000e+02
2.421000000000000000e+03,9.430000000000000000e+02
2.422000000000000000e+03,9.470000000000000000e+02
2.423000000000000000e+03,9.550000000000000000e+02
2.424000000000000000e+03,9.450000000000000000e+02
2.425000000000000000e+03,9.440000000000000000e+02
2.426000000000000000e+03,9.600000000000000000e+02
2.427000000000000000e+03,9.610000000000000000e+02
2.428000000000000000e+03,9.680000000000000000e+02
2.429000000000000000e+03,9.670000000000000000e+02
2.430000000000000000e+03,9.600000000000000000e+02
2.431000000000000000e+03,9.580000000000000000e+02
2.432000000000000000e+03,9.610000000000000000e+02
2.433000000000000000e+03,9.730000000000000000e+02
2.434000000000000000e+03,9.700000000000000000e+02
2.435000000000000000e+03,9.560000000000000000e+02
2.436000000000000000e+03,9.570000000000000000e+02
2.437000000000000000e+03,9.580000000000000000e+02
2.438000000000000000e+03,9.550000000000000000e+02
2.439000000000000000e+03,9.400000000000000000e+02
2.440000000000000000e+03,9.360000000000000000e+02
2.441000000000000000e+03,9.610000000000000000e+02
2.442000000000000000e+03,9.610000000000000000e+02
2.443000000000000000e+03,9.700000000000000000e+02
2.444000000000000000e+03,9.460000000000000000e+02
2.445000000000000000e+03,9.290000000000000000e+02
2.446000000000000000e+03,9.260000000000000000e+02
2.447000000000000000e+03,9.490000000000000000e+02
2.448000000000000000e+03,9.370000000000000000e+02
2.449000000000000000e+03,9.340000000000000000e+02
2.450000000000000000e+03,9.360000000000000000e+02
2.451000000000000000e+03,9.460000000000000000e+02
2.452000000000000000e+03,9.470000000000000000e+02
2.453000000000000000e+03,9.470000000000000000e+02
2.454000000000000000e+03,9.390000000000000000e+02
2.455000000000000000e+03,9.480000000000000000e+02
2.456000000000000000e+03,9.510000000000000000e+02
2.457000000000000000e+03,9.530000000000000000e+02
2.458000000000000000e+03,9.540000000000000000e+02
2.459000000000000000e+03,9.800000000000000000e+02
2.460000000000000000e+03,9.630000000000000000e+02
2.461000000000000000e+03,9.710000000000000000e+02
2.462000000000000000e+03,9.790000000000000000e+02
2.463000000000000000e+03,9.790000000000000000e+02
2.464000000000000000e+03,9.770000000000000000e+02
2.465000000000000000e+03,9.940000000000000000e+02
2.466000000000000000e+03,1.004000000000000000e+03
2.467000000000000000e+03,9.910000000000000000e+02
2.468000000000000000e+03,1.005000000000000000e+03
2.469000000000000000e+03,9.910000000000000000e+02
2.470000000000000000e+03,1.021000000000000000e+03
2.471000000000000000e+03,1.011000000000000000e+03
2.472000000000000000e+03,1.001000000000000000e+03
2.473000000000000000e+03,1.012000000000000000e+03
2.474000000000000000e+03,1.029000000000000000e+03
2.475000000000000000e+03,1.038000000000000000e+03
2.476000000000000000e+03,1.015000000000000000e+03
2.477000000000000000e+03,1.019000000000000000e+03
2.478000000000000000e+03,1.015000000000000000e+03
2.479000000000000000e+03,9.970000000000000000e+02
2.480000000000000000e+03,9.940000000000000000e+02
2.481000000000000000e+03,9.900000000000000000e+02
2.482000000000000000e+03,9.680000000000000000e+02
2.483000000000000000e+03,9.500000000000000000e+02
2.484000000000000000e+03,9.500000000000000000e+02
2.485000000000000000e+03,9.520000000000000000e+02
2.486000000000000000e+03,9.550000000000000000e+02
2.487000000000000000e+03,9.510000000000000000e+02
2.488000000000000000e+03,9.450000000000000000e+02
2.489000000000000000e+03,9.580000000000000000e+02
2.490000000000000000e+03,9.430000000000000000e+02
2.491000000000000000e+03,9.590000000000000000e+02
2.492000000000000000e+03,9.370000000000000000e+02
2.493000000000000000e+03,9.400000000000000000e+02
2.494000000000000000e+03,9.480000000000000000e+02
2.495000000000000000e+03,9.380000000000000000e+02
2.496000000000000000e+03,9.400000000000000000e+02
2.497000000000000000e+03,9.330000000000000000e+02
2.498000000000000000e+03,9.360000000000000000e+02
2.499000000000000000e+03,9.290000000000000000e+02
2.500000000000000000e+03,9.220000000000000000e+02
2.501000000000000000e+03,9.110000000000000000e+02
2.502000000000000000e+03,9.210000000000000000e+02
2.503000000000000000e+03,9.090000000000000000e+02
2.504000000000000000e+03,9.290000000000000000e+02
2.505000000000000000e+03,9.380000000000000000e+02
2.506000000000000000e+03,9.460000000000000000e+02
2.507000000000000000e+03,9.630000000000000000e+02
2.508000000000000000e+03,9.600000000000000000e+02
2.509000000000000000e+03,9.810000000000000000e+02
2.510000000000000000e+03,9.750000000000000000e+02
2.511000000000000000e+03,9.970000000000000000e+02
2.512000000000000000e+03,9.880000000000000000e+02
2.513000000000000000e+03,9.860000000000000000e+02
2.514000000000000000e+03,9.880000000000000000e+02
2.515000000000000000e+03,9.910000000000000000e+02
2.516000000000000000e+03,9.930000000000000000e+02
2.517000000000000000e+03,9.880000000000000000e+02
2.518000000000000000e+03,9.790000000000000000e+02
2.519000000000000000e+03,9.930000000000000000e+02
2.520000000000000000e+03,9.840000000000000000e+02
2.521000000000000000e+03,9.930000000000000000e+02
2.522000000000000000e+03,1.012000000000000000e+03
2.523000000000000000e+03,1.034000000000000000e+03
2.524000000000000000e+03,1.067000000000000000e+03
2.525000000000000000e+03,1.121000000000000000e+03
2.526000000000000000e+03,1.162000000000000000e+03
3.043000000000000000e+03,9.480000000000000000e+02
3.044000000000000000e+03,9.270000000000000000e+02
3.045000000000000000e+03,9.360000000000000000e+02
3.046000000000000000e+03,9.490000000000000000e+02
3.047000000000000000e+03,9.410000000000000000e+02
3.048000000000000000e+03,9.560000000000000000e+02
3.049000000000000000e+03,9.750000000000000000e+02
3.050000000000000000e+03,9.700000000000000000e+02
3.051000000000000000e+03,9.690000000000000000e+02
3.052000000000000000e+03,9.680000000000000000e+02
3.053000000000000000e+03,1.001000000000000000e+03
3.054000000000000000e+03,9.870000000000000000e+02
3.055000000000000000e+03,9.970000000000000000e+02
3.056000000000000000e+03,1.004000000000000000e+03
3.057000000000000000e+03,9.820000000000000000e+02
3.058000000000000000e+03,9.710000000000000000e+02
3.059000000000000000e+03,9.940000000000000000e+02
3.060000000000000000e+03,9.970000000000000000e+02
3.061000000000000000e+03,9.690000000000000000e+02
3.062000000000000000e+03,9.670000000000000000e+02
3.063000000000000000e+03,9.550000000000000000e+02
3.064000000000000000e+03,9.560000000000000000e+02
3.065000000000000000e+03,9.680000000000000000e+02
3.066000000000000000e+03,9.540000000000000000e+02
3.067000000000000000e+03,9.690000000000000000e+02
3.068000000000000000e+03,9.490000000000000000e+02
3.069000000000000000e+03,9.550000000000000000e+02
3.070000000000000000e+03,9.440000000000000000e+02
3.071000000000000000e+03,9.270000000000000000e+02
3.072000000000000000e+03,9.260000000000000000e+02
3.073000000000000000e+03,9.240000000000000000e+02
3.074000000000000000e+03,9.280000000000000000e+02
3.075000000000000000e+03,9.300000000000000000e+02
3.076000000000000000e+03,9.320000000000000000e+02
3.077000000000000000e+03,9.030000000000000000e+02
3.078000000000000000e+03,9.180000000000000000e+02
3.079000000000000000e+03,9.280000000000000000e+02
3.080000000000000000e+03,9.120000000000000000e+02
3.081000000000000000e+03,9.310000000000000000e+02
3.082000000000000000e+03,9.180000000000000000e+02
3.083000000000000000e+03,9.210000000000000000e+02
3.084000000000000000e+03,9.380000000000000000e+02
3.085000000000000000e+03,9.270000000000000000e+02
3.086000000000000000e+03,9.330000000000000000e+02
3.087000000000000000e+03,9.370000000000000000e+02
3.088000000000000000e+03,9.140000000000000000e+02
3.089000000000000000e+03,9.290000000000000000e+02
3.090000000000000000e+03,9.260000000000000000e+02
3.091000000000000000e+03,9.210000000000000000e+02
3.092000000000000000e+03,9.270000000000000000e+02
3.093000000000000000e+03,9.080000000000000000e+02
3.094000000000000000e+03,9.310000000000000000e+02
3.095000000000000000e+03,9.360000000000000000e+02
3.096000000000000000e+03,9.170000000000000000e+02
3.097000000000000000e+03,9.310000000000000000e+02
3.098000000000000000e+03,9.300000000000000000e+02
3.099000000000000000e+03,9.390000000000000000e+02
3.100000000000000000e+03,9.410000000000000000e+02
3.101000000000000000e+03,9.250000000000000000e+02
3.102000000000000000e+03,9.160000000000000000e+02
3.103000000000000000e+03,9.230000000000000000e+02
3.104000000000000000e+03,9.300000000000000000e+02
3.105000000000000000e+03,9.410000000000000000e+02
3.106000000000000000e+03,9.440000000000000000e+02
3.107000000000000000e+03,9.290000000000000000e+02
3.108000000000000000e+03,9.380000000000000000e+02
3.109000000000000000e+03,9.370000000000000000e+02
3.110000000000000000e+03,9.410000000000000000e+02
3.111000000000000000e+03,9.400000000000000000e+02
3.112000000000000000e+03,9.320000000000000000e+02
3.113000000000000000e+03,9.300000000000000000e+02
3.114000000000000000e+03,9.520000000000000000e+02
3.115000000000000000e+03,9.220000000000000000e+02
3.116000000000000000e+03,8.910000000000000000e+02
3.117000000000000000e+03,9.140000000000000000e+02
3.118000000000000000e+03,9.160000000000000000e+02
3.119000000000000000e+03,9.090000000000000000e+02
3.120000000000000000e+03,9.000000000000000000e+02
3.121000000000000000e+03,9.250000000000000000e+02
3.122000000000000000e+03,9.080000000000000000e+02
3.123000000000000000e+03,8.860000000000000000e+02
3.124000000000000000e+03,9.100000000000000000e+02
3.125000000000000000e+03,9.260000000000000000e+02
3.126000000000000000e+03,9.250000000000000000e+02
3.127000000000000000e+03,9.260000000000000000e+02
3.128000000000000000e+03,9.600000000000000000e+02
3.129000000000000000e+03,9.800000000000000000e+02
3.130000000000000000e+03,9.610000000000000000e+02
3.131000000000000000e+03,9.380000000000000000e+02
3.132000000000000000e+03,9.240000000000000000e+02
3.133000000000000000e+03,9.160000000000000000e+02
3.134000000000000000e+03,9.400000000000000000e+02
3.135000000000000000e+03,9.410000000000000000e+02
3.136000000000000000e+03,9.370000000000000000e+02
3.137000000000000000e+03,9.180000000000000000e+02
3.138000000000000000e+03,9.430000000000000000e+02
3.139000000000000000e+03,9.220000000000000000e+02
3.140000000000000000e+03,9.580000000000000000e+02
3.141000000000000000e+03,9.510000000000000000e+02
3.142000000000000000e+03,9.350000000000000000e+02
3.143000000000000000e+03,9.160000000000000000e+02
3.144000000000000000e+03,9.060000000000000000e+02
3.145000000000000000e+03,9.010000000000000000e+02
3.146000000000000000e+03,9.250000000000000000e+02
3.147000000000000000e+03,9.080000000000000000e+02
3.148000000000000000e+03,8.980000000000000000e+02
3.149000000000000000e+03,9.030000000000000000e+02
3.150000000000000000e+03,8.970000000000000000e+02
3.151000000000000000e+03,8.910000000000000000e+02
3.152000000000000000e+03,9.290000000000000000e+02
3.153000000000000000e+03,9.040000000000000000e+02
3.154000000000000000e+03,9.090000000000000000e+02
3.155000000000000000e+03,9.060000000000000000e+02
3.156000000000000000e+03,9.230000000000000000e+02
3.157000000000000000e+03,9.230000000000000000e+02
3.158000000000000000e+03,9.360000000000000000e+02
3.159000000000000000e+03,9.090000000000000000e+02
3.160000000000000000e+03,9.310000000000000000e+02
3.161000000000000000e+03,9.030000000000000000e+02
3.162000000000000000e+03,8.860000000000000000e+02
3.163000000000000000e+03,8.890000000000000000e+02
3.164000000000000000e+03,9.030000000000000000e+02
3.165000000000000000e+03,9.170000000000000000e+02
3.166000000000000000e+03,9.220000000000000000e+02
3.167000000000000000e+03,9.120000000000000000e+02
3.168000000000000000e+03,9.450000000000000000e+02
